
41.900000000000006,2022-12-17 00:03:23
44.75,2022-12-17 00:03:24
41.25,2022-12-17 00:03:25
43.9,2022-12-17 00:03:26
42.6,2022-12-17 00:03:27
42.2,2022-12-17 00:03:28
43.65,2022-12-17 00:03:29
41.7,2022-12-17 00:03:30
42.900000000000006,2022-12-17 00:03:31
42.85,2022-12-17 00:03:32
41.6,2022-12-17 00:03:33
43.1,2022-12-17 00:03:34
42.3,2022-12-17 00:03:35
41.95,2022-12-17 00:03:36
43.400000000000006,2022-12-17 00:03:37
41.900000000000006,2022-12-17 00:03:38
43.3,2022-12-17 00:03:39
42.3,2022-12-17 00:03:40
41.55,2022-12-17 00:03:41
44.0,2022-12-17 00:03:42
40.75,2022-12-17 00:03:43
43.3,2022-12-17 00:03:44
43.150000000000006,2022-12-17 00:03:45
41.25,2022-12-17 00:03:46
44.400000000000006,2022-12-17 00:03:47
41.55,2022-12-17 00:03:48
43.35,2022-12-17 00:03:49
43.1,2022-12-17 00:03:50
41.25,2022-12-17 00:03:51
43.95,2022-12-17 00:03:52
42.05,2022-12-17 00:03:53
42.25,2022-12-17 00:03:54
43.4,2022-12-17 00:03:55
41.8,2022-12-17 00:03:56
42.6,2022-12-17 00:03:57
43.25,2022-12-17 00:03:58
41.400000000000006,2022-12-17 00:03:59
44.45,2022-12-17 00:04:00
41.8,2022-12-17 00:04:01
43.45,2022-12-17 00:04:02
44.3,2022-12-17 00:04:03
40.5,2022-12-17 00:04:04
44.9,2022-12-17 00:04:05
41.35,2022-12-17 00:04:06
43.15,2022-12-17 00:04:07
44.8,2022-12-17 00:04:08
41.55,2022-12-17 00:04:09
45.9,2022-12-17 00:04:10
42.8,2022-12-17 00:04:11
44.0,2022-12-17 00:04:12
45.7,2022-12-17 00:04:13
42.85,2022-12-17 00:04:14
45.45,2022-12-17 00:04:15
43.65,2022-12-17 00:04:16
43.55,2022-12-17 00:04:17
44.75,2022-12-17 00:04:18
43.2,2022-12-17 00:04:19
44.5,2022-12-17 00:04:20
44.3,2022-12-17 00:04:21
42.3,2022-12-17 00:04:22
44.75,2022-12-17 00:04:23
42.4,2022-12-17 00:04:24
42.75,2022-12-17 00:04:25
44.2,2022-12-17 00:04:26
40.45,2022-12-17 00:04:27
44.25,2022-12-17 00:04:28
42.25,2022-12-17 00:04:29
42.3,2022-12-17 00:04:30
45.05,2022-12-17 00:04:31
41.6,2022-12-17 00:04:32
44.7,2022-12-17 00:04:33
42.85,2022-12-17 00:04:34
42.5,2022-12-17 00:04:35
44.55,2022-12-17 00:04:36
41.45,2022-12-17 00:04:37
43.1,2022-12-17 00:04:38
43.25,2022-12-17 00:04:39
42.1,2022-12-17 00:04:40
44.55,2022-12-17 00:04:41
43.15,2022-12-17 00:04:42
42.8,2022-12-17 00:04:43
44.05,2022-12-17 00:04:44
41.95,2022-12-17 00:04:45
45.25,2022-12-17 00:04:46
44.85,2022-12-17 00:04:47
43.2,2022-12-17 00:04:48
45.85,2022-12-17 00:04:49
42.25,2022-12-17 00:04:50
43.9,2022-12-17 00:04:51
43.35,2022-12-17 00:04:52
42.65,2022-12-17 00:04:53
44.1,2022-12-17 00:04:54
42.15,2022-12-17 00:04:55
44.25,2022-12-17 00:04:56
44.05,2022-12-17 00:04:57
43.2,2022-12-17 00:04:58
44.8,2022-12-17 00:04:59
42.650000000000006,2022-12-17 00:05:00
42.900000000000006,2022-12-17 00:05:01
43.95,2022-12-17 00:05:02
41.45,2022-12-17 00:05:03
43.5,2022-12-17 00:05:04
43.9,2022-12-17 00:05:05
42.85,2022-12-17 00:05:06
45.0,2022-12-17 00:05:07
41.9,2022-12-17 00:05:08
43.55,2022-12-17 00:05:09
43.5,2022-12-17 00:05:10
41.3,2022-12-17 00:05:11
44.8,2022-12-17 00:05:12
41.35,2022-12-17 00:05:13
44.2,2022-12-17 00:05:14
44.45,2022-12-17 00:05:15
42.15,2022-12-17 00:05:16
44.7,2022-12-17 00:05:17
41.3,2022-12-17 00:05:18
43.150000000000006,2022-12-17 00:05:19
44.1,2022-12-17 00:05:20
41.2,2022-12-17 00:05:21
44.3,2022-12-17 00:05:22
42.8,2022-12-17 00:05:23
43.35,2022-12-17 00:05:24
44.45,2022-12-17 00:05:25
41.6,2022-12-17 00:05:26
44.1,2022-12-17 00:05:27
42.650000000000006,2022-12-17 00:05:28
41.4,2022-12-17 00:05:29
44.95,2022-12-17 00:05:30
42.05,2022-12-17 00:05:31
43.5,2022-12-17 00:05:32
44.55,2022-12-17 00:05:33
41.65,2022-12-17 00:05:34
45.5,2022-12-17 00:05:35
42.35,2022-12-17 00:05:36
43.3,2022-12-17 00:05:37
44.2,2022-12-17 00:05:38
41.75,2022-12-17 00:05:39
45.7,2022-12-17 00:05:40
43.0,2022-12-17 00:05:41
42.85,2022-12-17 00:05:42
44.35,2022-12-17 00:05:43
42.05,2022-12-17 00:05:44
43.75,2022-12-17 00:05:45
43.45,2022-12-17 00:05:46
42.6,2022-12-17 00:05:47
43.75,2022-12-17 00:05:48
42.3,2022-12-17 00:05:49
43.2,2022-12-17 00:05:50
43.7,2022-12-17 00:05:51
41.95,2022-12-17 00:05:52
43.75,2022-12-17 00:05:53
42.900000000000006,2022-12-17 00:05:54
41.55,2022-12-17 00:05:55
44.25,2022-12-17 00:05:56
40.55,2022-12-17 00:05:57
43.55,2022-12-17 00:05:58
42.75,2022-12-17 00:05:59
42.1,2022-12-17 00:06:00
45.95,2022-12-17 00:06:01
42.65,2022-12-17 00:06:02
44.9,2022-12-17 00:06:03
43.9,2022-12-17 00:06:04
42.15,2022-12-17 00:06:05
44.2,2022-12-17 00:06:06
42.45,2022-12-17 00:06:07
43.4,2022-12-17 00:06:08
43.85,2022-12-17 00:06:09
42.75,2022-12-17 00:06:10
44.45,2022-12-17 00:06:11
42.6,2022-12-17 00:06:12
43.2,2022-12-17 00:06:13
43.8,2022-12-17 00:06:14
42.4,2022-12-17 00:06:15
43.6,2022-12-17 00:06:16
43.3,2022-12-17 00:06:17
41.7,2022-12-17 00:06:18
44.35,2022-12-17 00:06:19
43.45,2022-12-17 00:06:20
44.1,2022-12-17 00:06:21
45.35,2022-12-17 00:06:22
42.95,2022-12-17 00:06:23
45.6,2022-12-17 00:06:24
42.25,2022-12-17 00:06:25
43.6,2022-12-17 00:06:26
44.650000000000006,2022-12-17 00:06:27
42.3,2022-12-17 00:06:28
45.7,2022-12-17 00:06:29
41.85,2022-12-17 00:06:30
43.7,2022-12-17 00:06:31
44.900000000000006,2022-12-17 00:06:32
42.3,2022-12-17 00:06:33
44.4,2022-12-17 00:06:34
42.45,2022-12-17 00:06:35
43.05,2022-12-17 00:06:36
44.4,2022-12-17 00:06:37
42.45,2022-12-17 00:06:38
43.35,2022-12-17 00:06:39
43.0,2022-12-17 00:06:40
42.1,2022-12-17 00:06:41
45.05,2022-12-17 00:06:42
43.45,2022-12-17 00:06:43
43.8,2022-12-17 00:06:44
43.75,2022-12-17 00:06:45
41.55,2022-12-17 00:06:46
45.25,2022-12-17 00:06:47
42.8,2022-12-17 00:06:48
44.2,2022-12-17 00:06:49
45.1,2022-12-17 00:06:50
42.1,2022-12-17 00:06:51
45.75,2022-12-17 00:06:52
41.85,2022-12-17 00:06:53
44.25,2022-12-17 00:06:54
45.150000000000006,2022-12-17 00:06:55
43.0,2022-12-17 00:06:56
45.5,2022-12-17 00:06:57
43.3,2022-12-17 00:06:58
43.2,2022-12-17 00:06:59
44.0,2022-12-17 00:07:00
42.05,2022-12-17 00:07:01
43.900000000000006,2022-12-17 00:07:02
43.25,2022-12-17 00:07:03
42.05,2022-12-17 00:07:04
44.75,2022-12-17 00:07:05
42.9,2022-12-17 00:07:06
42.75,2022-12-17 00:07:07
44.3,2022-12-17 00:07:08
41.05,2022-12-17 00:07:09
45.6,2022-12-17 00:07:10
43.85,2022-12-17 00:07:11
42.95,2022-12-17 00:07:12
46.25,2022-12-17 00:07:13
42.3,2022-12-17 00:07:14
45.45,2022-12-17 00:07:15
43.900000000000006,2022-12-17 00:07:16
43.7,2022-12-17 00:07:17
46.5,2022-12-17 00:07:18
43.55,2022-12-17 00:07:19
45.1,2022-12-17 00:07:20
44.1,2022-12-17 00:07:21
42.85,2022-12-17 00:07:22
44.7,2022-12-17 00:07:23
42.55,2022-12-17 00:07:24
43.5,2022-12-17 00:07:25
44.55,2022-12-17 00:07:26
41.95,2022-12-17 00:07:27
44.3,2022-12-17 00:07:28
43.4,2022-12-17 00:07:29
41.85,2022-12-17 00:07:30
45.05,2022-12-17 00:07:31
42.05,2022-12-17 00:07:32
44.35,2022-12-17 00:07:33
45.3,2022-12-17 00:07:34
42.7,2022-12-17 00:07:35
45.9,2022-12-17 00:07:36
42.3,2022-12-17 00:07:37
44.0,2022-12-17 00:07:38
44.0,2022-12-17 00:07:39
41.85,2022-12-17 00:07:40
44.7,2022-12-17 00:07:41
42.25,2022-12-17 00:07:42
42.7,2022-12-17 00:07:43
43.65,2022-12-17 00:07:44
41.9,2022-12-17 00:07:45
43.25,2022-12-17 00:07:46
43.150000000000006,2022-12-17 00:07:47
42.2,2022-12-17 00:07:48
44.6,2022-12-17 00:07:49
42.3,2022-12-17 00:07:50
43.3,2022-12-17 00:07:51
43.95,2022-12-17 00:07:52
41.4,2022-12-17 00:07:53
45.0,2022-12-17 00:07:54
43.55,2022-12-17 00:07:55
44.1,2022-12-17 00:07:56
46.55,2022-12-17 00:07:57
42.75,2022-12-17 00:07:58
45.95,2022-12-17 00:07:59
43.75,2022-12-17 00:08:00
44.65,2022-12-17 00:08:01
45.3,2022-12-17 00:08:02
43.8,2022-12-17 00:08:03
45.8,2022-12-17 00:08:04
43.8,2022-12-17 00:08:05
43.6,2022-12-17 00:08:06
42.95,2022-12-17 00:08:07
42.45,2022-12-17 00:08:08
43.65,2022-12-17 00:08:09
43.7,2022-12-17 00:08:10
42.6,2022-12-17 00:08:11
43.6,2022-12-17 00:08:12
43.0,2022-12-17 00:08:13
42.5,2022-12-17 00:08:14
43.85,2022-12-17 00:08:15
41.8,2022-12-17 00:08:16
44.400000000000006,2022-12-17 00:08:17
41.9,2022-12-17 00:08:18
43.35,2022-12-17 00:08:19
43.95,2022-12-17 00:08:20
41.4,2022-12-17 00:08:21
45.85,2022-12-17 00:08:22
42.75,2022-12-17 00:08:23
43.95,2022-12-17 00:08:24
44.95,2022-12-17 00:08:25
41.95,2022-12-17 00:08:26
45.400000000000006,2022-12-17 00:08:27
42.5,2022-12-17 00:08:28
43.0,2022-12-17 00:08:29
43.9,2022-12-17 00:08:30
43.15,2022-12-17 00:08:31
45.0,2022-12-17 00:08:32
44.55,2022-12-17 00:08:33
42.6,2022-12-17 00:08:34
44.4,2022-12-17 00:08:35
42.85,2022-12-17 00:08:36
43.45,2022-12-17 00:08:37
44.95,2022-12-17 00:08:38
42.3,2022-12-17 00:08:39
44.85,2022-12-17 00:08:40
42.4,2022-12-17 00:08:41
42.5,2022-12-17 00:08:42
45.05,2022-12-17 00:08:43
41.05,2022-12-17 00:08:44
45.0,2022-12-17 00:08:45
42.5,2022-12-17 00:08:46
42.650000000000006,2022-12-17 00:08:47
44.2,2022-12-17 00:08:48
41.65,2022-12-17 00:08:49
43.85,2022-12-17 00:08:50
43.0,2022-12-17 00:08:51
42.75,2022-12-17 00:08:52
44.650000000000006,2022-12-17 00:08:53
43.0,2022-12-17 00:08:54
43.75,2022-12-17 00:08:55
43.8,2022-12-17 00:08:56
42.6,2022-12-17 00:08:57
43.5,2022-12-17 00:08:58
42.9,2022-12-17 00:08:59
41.35,2022-12-17 00:09:00
44.25,2022-12-17 00:09:01
41.75,2022-12-17 00:09:02
44.0,2022-12-17 00:09:03
42.7,2022-12-17 00:09:04
42.1,2022-12-17 00:09:05
45.0,2022-12-17 00:09:06
41.900000000000006,2022-12-17 00:09:07
44.2,2022-12-17 00:09:08
43.25,2022-12-17 00:09:09
42.4,2022-12-17 00:09:10
44.75,2022-12-17 00:09:11
42.2,2022-12-17 00:09:12
44.150000000000006,2022-12-17 00:09:13
43.45,2022-12-17 00:09:14
43.75,2022-12-17 00:09:15
45.45,2022-12-17 00:09:16
44.15,2022-12-17 00:09:17
43.8,2022-12-17 00:09:18
44.8,2022-12-17 00:09:19
44.9,2022-12-17 00:09:20
43.3,2022-12-17 00:09:21
44.8,2022-12-17 00:09:22
43.15,2022-12-17 00:09:23
45.85,2022-12-17 00:09:24
44.75,2022-12-17 00:09:25
43.95,2022-12-17 00:09:26
45.6,2022-12-17 00:09:27
42.9,2022-12-17 00:09:28
44.85,2022-12-17 00:09:29
42.650000000000006,2022-12-17 00:09:30
42.7,2022-12-17 00:09:31
43.85,2022-12-17 00:09:32
42.5,2022-12-17 00:09:33
44.15,2022-12-17 00:09:34
43.650000000000006,2022-12-17 00:09:35
44.05,2022-12-17 00:09:36
44.9,2022-12-17 00:09:37
44.5,2022-12-17 00:09:38
44.25,2022-12-17 00:09:39
43.7,2022-12-17 00:09:40
43.35,2022-12-17 00:09:41
44.05,2022-12-17 00:09:42
43.0,2022-12-17 00:09:43
43.45,2022-12-17 00:09:44
45.35,2022-12-17 00:09:45
43.5,2022-12-17 00:09:46
45.2,2022-12-17 00:09:47
43.2,2022-12-17 00:09:48
43.05,2022-12-17 00:09:49
44.0,2022-12-17 00:09:50
41.8,2022-12-17 00:09:51
44.2,2022-12-17 00:09:52
41.5,2022-12-17 00:09:53
42.8,2022-12-17 00:09:54
44.05,2022-12-17 00:09:55
41.8,2022-12-17 00:09:56
44.35,2022-12-17 00:09:57
42.9,2022-12-17 00:09:58
44.05,2022-12-17 00:09:59
44.9,2022-12-17 00:10:00
42.0,2022-12-17 00:10:01
44.2,2022-12-17 00:10:02
42.7,2022-12-17 00:10:03
42.9,2022-12-17 00:10:04
44.05,2022-12-17 00:10:05
41.95,2022-12-17 00:10:06
44.150000000000006,2022-12-17 00:10:07
43.35,2022-12-17 00:10:08
41.7,2022-12-17 00:10:09
43.9,2022-12-17 00:10:10
42.85,2022-12-17 00:10:11
43.0,2022-12-17 00:10:12
45.25,2022-12-17 00:10:13
41.25,2022-12-17 00:10:14
44.95,2022-12-17 00:10:15
44.3,2022-12-17 00:10:16
42.2,2022-12-17 00:10:17
45.7,2022-12-17 00:10:18
41.1,2022-12-17 00:10:19
44.2,2022-12-17 00:10:20
43.85,2022-12-17 00:10:21
42.650000000000006,2022-12-17 00:10:22
45.900000000000006,2022-12-17 00:10:23
41.6,2022-12-17 00:10:24
43.900000000000006,2022-12-17 00:10:25
43.6,2022-12-17 00:10:26
42.55,2022-12-17 00:10:27
45.5,2022-12-17 00:10:28
42.45,2022-12-17 00:10:29
42.8,2022-12-17 00:10:30
44.8,2022-12-17 00:10:31
42.0,2022-12-17 00:10:32
43.35,2022-12-17 00:10:33
42.75,2022-12-17 00:10:34
41.2,2022-12-17 00:10:35
44.1,2022-12-17 00:10:36
41.45,2022-12-17 00:10:37
43.2,2022-12-17 00:10:38
43.45,2022-12-17 00:10:39
41.5,2022-12-17 00:10:40
44.8,2022-12-17 00:10:41
41.6,2022-12-17 00:10:42
43.25,2022-12-17 00:10:43
44.35,2022-12-17 00:10:44
42.3,2022-12-17 00:10:45
45.7,2022-12-17 00:10:46
43.1,2022-12-17 00:10:47
44.5,2022-12-17 00:10:48
45.5,2022-12-17 00:10:49
42.9,2022-12-17 00:10:50
45.0,2022-12-17 00:10:51
43.95,2022-12-17 00:10:52
42.5,2022-12-17 00:10:53
45.5,2022-12-17 00:10:54
43.3,2022-12-17 00:10:55
43.45,2022-12-17 00:10:56
45.1,2022-12-17 00:10:57
41.5,2022-12-17 00:10:58
45.2,2022-12-17 00:10:59
42.85,2022-12-17 00:11:00
42.85,2022-12-17 00:11:01
45.1,2022-12-17 00:11:02
41.05,2022-12-17 00:11:03
45.35,2022-12-17 00:11:04
42.35,2022-12-17 00:11:05
42.75,2022-12-17 00:11:06
44.75,2022-12-17 00:11:07
41.05,2022-12-17 00:11:08
44.150000000000006,2022-12-17 00:11:09
42.75,2022-12-17 00:11:10
42.05,2022-12-17 00:11:11
44.05,2022-12-17 00:11:12
41.95,2022-12-17 00:11:13
43.3,2022-12-17 00:11:14
43.6,2022-12-17 00:11:15
42.35,2022-12-17 00:11:16
44.1,2022-12-17 00:11:17
42.8,2022-12-17 00:11:18
42.5,2022-12-17 00:11:19
44.8,2022-12-17 00:11:20
42.4,2022-12-17 00:11:21
45.2,2022-12-17 00:11:22
44.6,2022-12-17 00:11:23
43.05,2022-12-17 00:11:24
46.25,2022-12-17 00:11:25
41.6,2022-12-17 00:11:26
44.35,2022-12-17 00:11:27
42.3,2022-12-17 00:11:28
41.9,2022-12-17 00:11:29
45.35,2022-12-17 00:11:30
41.55,2022-12-17 00:11:31
43.6,2022-12-17 00:11:32
43.6,2022-12-17 00:11:33
41.8,2022-12-17 00:11:34
44.5,2022-12-17 00:11:35
42.4,2022-12-17 00:11:36
42.65,2022-12-17 00:11:37
43.6,2022-12-17 00:11:38
41.65,2022-12-17 00:11:39
43.85,2022-12-17 00:11:40
42.9,2022-12-17 00:11:41
41.2,2022-12-17 00:11:42
44.1,2022-12-17 00:11:43
41.9,2022-12-17 00:11:44
43.8,2022-12-17 00:11:45
43.75,2022-12-17 00:11:46
41.25,2022-12-17 00:11:47
45.05,2022-12-17 00:11:48
40.95,2022-12-17 00:11:49
43.35,2022-12-17 00:11:50
43.55,2022-12-17 00:11:51
41.65,2022-12-17 00:11:52
44.95,2022-12-17 00:11:53
42.05,2022-12-17 00:11:54
43.35,2022-12-17 00:11:55
44.1,2022-12-17 00:11:56
41.8,2022-12-17 00:11:57
44.2,2022-12-17 00:11:58
42.75,2022-12-17 00:11:59
42.8,2022-12-17 00:12:00
44.45,2022-12-17 00:12:01
42.1,2022-12-17 00:12:02
44.45,2022-12-17 00:12:03
44.05,2022-12-17 00:12:04
41.85,2022-12-17 00:12:05
44.25,2022-12-17 00:12:06
42.3,2022-12-17 00:12:07
42.85,2022-12-17 00:12:08
45.05,2022-12-17 00:12:09
41.85,2022-12-17 00:12:10
45.400000000000006,2022-12-17 00:12:11
42.45,2022-12-17 00:12:12
42.5,2022-12-17 00:12:13
44.85,2022-12-17 00:12:14
40.9,2022-12-17 00:12:15
45.4,2022-12-17 00:12:16
42.1,2022-12-17 00:12:17
42.3,2022-12-17 00:12:18
44.8,2022-12-17 00:12:19
41.9,2022-12-17 00:12:20
44.05,2022-12-17 00:12:21
43.2,2022-12-17 00:12:22
41.9,2022-12-17 00:12:23
44.55,2022-12-17 00:12:24
42.6,2022-12-17 00:12:25
42.8,2022-12-17 00:12:26
44.8,2022-12-17 00:12:27
43.55,2022-12-17 00:12:28
45.5,2022-12-17 00:12:29
45.25,2022-12-17 00:12:30
44.0,2022-12-17 00:12:31
46.3,2022-12-17 00:12:32
43.9,2022-12-17 00:12:33
45.35,2022-12-17 00:12:34
44.85,2022-12-17 00:12:35
43.45,2022-12-17 00:12:36
44.55,2022-12-17 00:12:37
42.2,2022-12-17 00:12:38
44.35,2022-12-17 00:12:39
42.9,2022-12-17 00:12:40
42.95,2022-12-17 00:12:41
43.45,2022-12-17 00:12:42
42.8,2022-12-17 00:12:43
42.9,2022-12-17 00:12:44
43.1,2022-12-17 00:12:45
41.95,2022-12-17 00:12:46
43.1,2022-12-17 00:12:47
42.45,2022-12-17 00:12:48
41.95,2022-12-17 00:12:49
43.25,2022-12-17 00:12:50
41.85,2022-12-17 00:12:51
44.0,2022-12-17 00:12:52
42.6,2022-12-17 00:12:53
42.2,2022-12-17 00:12:54
44.65,2022-12-17 00:12:55
41.45,2022-12-17 00:12:56
45.15,2022-12-17 00:12:57
44.1,2022-12-17 00:12:58
43.75,2022-12-17 00:12:59
46.6,2022-12-17 00:13:00
43.7,2022-12-17 00:13:01
46.6,2022-12-17 00:13:02
44.65,2022-12-17 00:13:03
43.65,2022-12-17 00:13:04
45.650000000000006,2022-12-17 00:13:05
42.95,2022-12-17 00:13:06
44.45,2022-12-17 00:13:07
43.7,2022-12-17 00:13:08
42.25,2022-12-17 00:13:09
44.15,2022-12-17 00:13:10
42.4,2022-12-17 00:13:11
42.05,2022-12-17 00:13:12
43.7,2022-12-17 00:13:13
41.35,2022-12-17 00:13:14
43.8,2022-12-17 00:13:15
43.35,2022-12-17 00:13:16
41.75,2022-12-17 00:13:17
44.75,2022-12-17 00:13:18
42.1,2022-12-17 00:13:19
43.6,2022-12-17 00:13:20
44.1,2022-12-17 00:13:21
41.35,2022-12-17 00:13:22
44.7,2022-12-17 00:13:23
41.95,2022-12-17 00:13:24
43.3,2022-12-17 00:13:25
44.25,2022-12-17 00:13:26
42.6,2022-12-17 00:13:27
45.05,2022-12-17 00:13:28
42.7,2022-12-17 00:13:29
44.2,2022-12-17 00:13:30
43.85,2022-12-17 00:13:31
42.75,2022-12-17 00:13:32
